date_time,size
2020-06-17 03:00:00,777385006
2020-06-17 04:00:00,306197429
2020-06-17 05:00:00,3103085793
2020-06-17 06:00:00,276787260
2020-06-17 07:00:00,433603099
2020-06-17 08:00:00,1447725085
2020-06-17 09:00:00,1880426033
2020-06-17 10:00:00,2640174413
2020-06-17 11:00:00,3246574639
2020-06-17 12:00:00,2992177615
2020-06-17 13:00:00,3267562009
2020-06-17 14:00:00,4595966934
2020-06-17 15:00:00,4910283250
2020-06-17 16:00:00,3281578891
2020-06-17 17:00:00,2939600481
2020-06-17 18:00:00,2273115044
2020-06-17 19:00:00,1939590216
2020-06-17 20:00:00,2188468378
2020-06-17 21:00:00,2243523394
2020-06-17 22:00:00,5373345718
2020-06-17 23:00:00,2569064878
2020-06-18 00:00:00,3151680015
2020-06-18 01:00:00,2857953532
2020-06-18 02:00:00,1467022440
2020-06-18 03:00:00,676563515
2020-06-18 04:00:00,414662122
2020-06-18 05:00:00,498030236
2020-06-18 06:00:00,322678954
2020-06-18 07:00:00,545891615
2020-06-18 08:00:00,1151057177
2020-06-18 09:00:00,2262030649
2020-06-18 10:00:00,4138528516
2020-06-18 11:00:00,3959682140
2020-06-18 12:00:00,3076967632
2020-06-18 13:00:00,3220740309
2020-06-18 14:00:00,3570738649
2020-06-18 15:00:00,2977214716
2020-06-18 16:00:00,2798038873
2020-06-18 17:00:00,2587440812
2020-06-18 18:00:00,2164123204
2020-06-18 19:00:00,1836871119
2020-06-18 20:00:00,1914523286
2020-06-18 21:00:00,1925778915
2020-06-18 22:00:00,2402322311
2020-06-18 23:00:00,2321526342
2020-06-19 00:00:00,1696614177
2020-06-19 01:00:00,1188783058
2020-06-19 02:00:00,1441577057
2020-06-19 03:00:00,1579044923
2020-06-19 04:00:00,1200514325
2020-06-19 05:00:00,563524881
2020-06-19 06:00:00,385930582
2020-06-19 07:00:00,455751839
2020-06-19 08:00:00,1066915854
2020-06-19 09:00:00,1653183432
2020-06-19 10:00:00,2340411425
2020-06-19 11:00:00,2534581231
2020-06-19 12:00:00,2744923328
2020-06-19 13:00:00,2440534206
2020-06-19 14:00:00,2832626653
2020-06-19 15:00:00,2864209956
2020-06-19 16:00:00,2662397821
2020-06-19 17:00:00,2201197393
2020-06-19 18:00:00,2245863272
2020-06-19 19:00:00,1671363137
2020-06-19 20:00:00,1839471660
2020-06-19 21:00:00,1878716973
2020-06-19 22:00:00,2080470868
2020-06-19 23:00:00,2136113247
2020-06-20 00:00:00,1692345863
2020-06-20 01:00:00,1304995335
2020-06-20 02:00:00,1270189596
2020-06-20 03:00:00,2081288345
2020-06-20 04:00:00,1461561086
2020-06-20 05:00:00,1682003871
2020-06-20 06:00:00,1052830285
2020-06-20 07:00:00,471262211
2020-06-20 08:00:00,545393703
2020-06-20 09:00:00,911387134
2020-06-20 10:00:00,1103724624
2020-06-20 11:00:00,1436351261
2020-06-20 12:00:00,2157228743
2020-06-20 13:00:00,1973882599
2020-06-20 14:00:00,2519847217
2020-06-20 15:00:00,1704085826
2020-06-20 16:00:00,1874023598
2020-06-20 17:00:00,2153300360
2020-06-20 18:00:00,1937487726
2020-06-20 19:00:00,1723830804
2020-06-20 20:00:00,1508578186
2020-06-20 21:00:00,1623552103
2020-06-20 22:00:00,1893184006
2020-06-20 23:00:00,2141618888
2020-06-21 00:00:00,1631293259
2020-06-21 01:00:00,1235905316
2020-06-21 02:00:00,1159680682
2020-06-21 03:00:00,1961665080
2020-06-21 04:00:00,1386654884
2020-06-21 05:00:00,385849394
2020-06-21 06:00:00,205023734
2020-06-21 07:00:00,260215253
2020-06-21 08:00:00,411979542
2020-06-21 09:00:00,700781411
2020-06-21 10:00:00,1236440759
2020-06-21 11:00:00,1066315002
2020-06-21 12:00:00,1309114510
2020-06-21 13:00:00,1551462277
2020-06-21 14:00:00,1792312780
2020-06-21 15:00:00,1525632573
2020-06-21 16:00:00,1511598355
2020-06-21 17:00:00,1638269848
2020-06-21 18:00:00,1466315391
2020-06-21 19:00:00,1597151406
2020-06-21 20:00:00,1630908643
2020-06-21 21:00:00,1902499142
2020-06-21 22:00:00,2058402698
2020-06-21 23:00:00,2370897134
2020-06-22 00:00:00,2020519057
2020-06-22 01:00:00,2421527623
2020-06-22 02:00:00,2128422295
2020-06-22 03:00:00,738953436
2020-06-22 04:00:00,421423787
2020-06-22 05:00:00,258739254
2020-06-22 06:00:00,262851639
2020-06-22 07:00:00,422192152
2020-06-22 08:00:00,1334292678
2020-06-22 09:00:00,1886466608
2020-06-22 10:00:00,2383528915
2020-06-22 11:00:00,2792710836
2020-06-22 12:00:00,2686019499
2020-06-22 13:00:00,3167526581
2020-06-22 14:00:00,3337915158
2020-06-22 15:00:00,2755779015
2020-06-22 16:00:00,3100719569
2020-06-22 17:00:00,2523880116
2020-06-22 18:00:00,1772331339
2020-06-22 19:00:00,1604994958
2020-06-22 20:00:00,1837978076
2020-06-22 21:00:00,2122890553
2020-06-22 22:00:00,2219767504
2020-06-22 23:00:00,2231076021
2020-06-23 00:00:00,2800512645
2020-06-23 01:00:00,2530060918
2020-06-23 02:00:00,1066848551
2020-06-23 03:00:00,651587154
2020-06-23 04:00:00,381045710
2020-06-23 05:00:00,342312105
2020-06-23 06:00:00,335611728
2020-06-23 07:00:00,711532111
2020-06-23 08:00:00,1474199515
2020-06-23 09:00:00,1876715749
2020-06-23 10:00:00,2274793615
2020-06-23 11:00:00,2930933467
2020-06-23 12:00:00,2845993322
2020-06-23 13:00:00,2724958062
2020-06-23 14:00:00,3398841523
2020-06-23 15:00:00,3119609620
2020-06-23 16:00:00,3129993241
2020-06-23 17:00:00,2452723794
2020-06-23 18:00:00,1982826114
2020-06-23 19:00:00,1719021188
2020-06-23 20:00:00,1957895909
2020-06-23 21:00:00,2122317525
2020-06-23 22:00:00,2548993384
2020-06-23 23:00:00,3404522010
2020-06-24 00:00:00,2800597246
2020-06-24 01:00:00,1757324186
2020-06-24 02:00:00,912787781
2020-06-24 03:00:00,603831773
2020-06-24 04:00:00,282580468
2020-06-24 05:00:00,389762957
2020-06-24 06:00:00,2681233026
2020-06-24 07:00:00,894510545
2020-06-24 08:00:00,1057812989
2020-06-24 09:00:00,1648134568
2020-06-24 10:00:00,2260014187
2020-06-24 11:00:00,2526457153
2020-06-24 12:00:00,2458855237
2020-06-24 13:00:00,2749379004
2020-06-24 14:00:00,3711284452
2020-06-24 15:00:00,2729094865
2020-06-24 16:00:00,2763648603
2020-06-24 17:00:00,2417173416
2020-06-24 18:00:00,1920014177
2020-06-24 19:00:00,1678716081
2020-06-24 20:00:00,1763340380
2020-06-24 21:00:00,1903018313
2020-06-24 22:00:00,2200540113
2020-06-24 23:00:00,2570847616
2020-06-25 00:00:00,2864417494
2020-06-25 01:00:00,1937981195
2020-06-25 02:00:00,1073786998
2020-06-25 03:00:00,580542584
2020-06-25 04:00:00,345205798
2020-06-25 05:00:00,292653476
2020-06-25 06:00:00,297376706
2020-06-25 07:00:00,647316804
2020-06-25 08:00:00,1196537377
2020-06-25 09:00:00,1597326741
2020-06-25 10:00:00,2216855382
2020-06-25 11:00:00,2259431745
2020-06-25 12:00:00,2201381977
2020-06-25 13:00:00,2577882070
2020-06-25 14:00:00,2845022706
2020-06-25 15:00:00,2571621598
2020-06-25 16:00:00,2830480349
2020-06-25 17:00:00,2445987190
2020-06-25 18:00:00,1879748803
2020-06-25 19:00:00,1572599247
2020-06-25 20:00:00,1656555254
2020-06-25 21:00:00,1885316214
2020-06-25 22:00:00,1905398962
2020-06-25 23:00:00,1619494643
2020-06-26 00:00:00,2321594115
2020-06-26 01:00:00,2348227269
2020-06-26 02:00:00,1419688420
2020-06-26 03:00:00,723102981
2020-06-26 04:00:00,512858654
2020-06-26 05:00:00,283372366
2020-06-26 06:00:00,276664262
2020-06-26 07:00:00,401922496
2020-06-26 08:00:00,962711684
2020-06-26 09:00:00,1813882478
2020-06-26 10:00:00,1848394996
2020-06-26 11:00:00,2292092260
2020-06-26 12:00:00,2322808854
2020-06-26 13:00:00,2091557201
2020-06-26 14:00:00,3004103463
2020-06-26 15:00:00,2549620318
2020-06-26 16:00:00,2385498403
2020-06-26 17:00:00,2396679244
2020-06-26 18:00:00,1610014962
2020-06-26 19:00:00,1499769443
2020-06-26 20:00:00,1524069167
2020-06-26 21:00:00,1342250326
2020-06-26 22:00:00,3909401942
2020-06-26 23:00:00,2223469419
2020-06-27 00:00:00,1392205962
2020-06-27 01:00:00,1416021340
2020-06-27 02:00:00,1913306870
2020-06-27 03:00:00,1371038616
2020-06-27 04:00:00,573636089
2020-06-27 05:00:00,318504825
2020-06-27 06:00:00,297755310
2020-06-27 07:00:00,649378835
2020-06-27 08:00:00,558943268
2020-06-27 09:00:00,776195617
2020-06-27 10:00:00,1500950913
2020-06-27 11:00:00,1477350840
2020-06-27 12:00:00,1648398857
2020-06-27 13:00:00,1836721784
2020-06-27 14:00:00,2253322041
2020-06-27 15:00:00,1752250567
2020-06-27 16:00:00,1703244345
2020-06-27 17:00:00,1803020446
2020-06-27 18:00:00,1453155110
2020-06-27 19:00:00,1385298302
2020-06-27 20:00:00,1532342688
2020-06-27 21:00:00,1525130983
2020-06-27 22:00:00,1911756581
2020-06-27 23:00:00,1781671471
2020-06-28 00:00:00,1728546291
2020-06-28 01:00:00,1232080167
2020-06-28 02:00:00,920938841
2020-06-28 03:00:00,1336103976
2020-06-28 04:00:00,1446877072
2020-06-28 05:00:00,967736096
2020-06-28 06:00:00,372644014
2020-06-28 07:00:00,309695419
2020-06-28 08:00:00,489419161
2020-06-28 09:00:00,580711907
2020-06-28 10:00:00,942127989
2020-06-28 11:00:00,1236869504
2020-06-28 12:00:00,1981444219
2020-06-28 13:00:00,1872587464
2020-06-28 14:00:00,2543737839
2020-06-28 15:00:00,2053554428
2020-06-28 16:00:00,2072477213
2020-06-28 17:00:00,2101034024
2020-06-28 18:00:00,1831402020
2020-06-28 19:00:00,1564367860
2020-06-28 20:00:00,1617899947
2020-06-28 21:00:00,1658558551
2020-06-28 22:00:00,2055702700
2020-06-28 23:00:00,2040491684
2020-06-29 00:00:00,1589958685
2020-06-29 01:00:00,1263217008
2020-06-29 02:00:00,856018145
2020-06-29 03:00:00,475013162
2020-06-29 04:00:00,533537330
2020-06-29 05:00:00,1294878501
2020-06-29 06:00:00,1222373828
2020-06-29 07:00:00,640595087
2020-06-29 08:00:00,1080784608
2020-06-29 09:00:00,2408584531
2020-06-29 10:00:00,2371445484
2020-06-29 11:00:00,2682647562
2020-06-29 12:00:00,2756128251
2020-06-29 13:00:00,3177884637
2020-06-29 14:00:00,5185563035
2020-06-29 15:00:00,4120657340
2020-06-29 16:00:00,3036469183
2020-06-29 17:00:00,2388257668
2020-06-29 18:00:00,2059192886
2020-06-29 19:00:00,1913096642
2020-06-29 20:00:00,2019669787
2020-06-29 21:00:00,1799759018
2020-06-29 22:00:00,2107108317
2020-06-29 23:00:00,2697259240
2020-06-30 00:00:00,1890373544
2020-06-30 01:00:00,1123995891
2020-06-30 02:00:00,682961759
2020-06-30 03:00:00,649936439
2020-06-30 04:00:00,443817920
2020-06-30 05:00:00,332823656
2020-06-30 06:00:00,387542154
2020-06-30 07:00:00,1396831943
2020-06-30 08:00:00,2168807005
2020-06-30 09:00:00,2160455809
2020-06-30 10:00:00,2396331597
2020-06-30 11:00:00,2765207212
2020-06-30 12:00:00,2829403738
2020-06-30 13:00:00,3050905006
2020-06-30 14:00:00,3832992285
2020-06-30 15:00:00,770630452
