date_time,size
2020-09-07 04:00:00,1006194892
2020-09-07 05:00:00,562391559
2020-09-07 06:00:00,346009060
2020-09-07 07:00:00,384771942
2020-09-07 08:00:00,981443133
2020-09-07 09:00:00,1783922676
2020-09-07 10:00:00,2374125764
2020-09-07 11:00:00,2595254302
2020-09-07 12:00:00,2877633445
2020-09-07 13:00:00,3021329881
2020-09-07 14:00:00,3235040053
2020-09-07 15:00:00,3063466441
2020-09-07 16:00:00,3208003151
2020-09-07 17:00:00,2550813209
2020-09-07 18:00:00,1784141278
2020-09-07 19:00:00,1534623644
2020-09-07 20:00:00,1638564259
2020-09-07 21:00:00,1935713213
2020-09-07 22:00:00,2038943434
2020-09-07 23:00:00,2237396417
2020-09-08 00:00:00,1591129165
2020-09-08 01:00:00,992691973
2020-09-08 02:00:00,576490373
2020-09-08 03:00:00,384967581
2020-09-08 04:00:00,356706822
2020-09-08 05:00:00,183318804
2020-09-08 06:00:00,181024390
2020-09-08 07:00:00,378918905
2020-09-08 08:00:00,876561611
2020-09-08 09:00:00,1828949709
2020-09-08 10:00:00,2788884651
2020-09-08 11:00:00,4328936169
2020-09-08 12:00:00,2811207974
2020-09-08 13:00:00,2700050771
2020-09-08 14:00:00,2918558847
2020-09-08 15:00:00,2564461098
2020-09-08 16:00:00,2695765908
2020-09-08 17:00:00,2582102649
2020-09-08 18:00:00,2047697505
2020-09-08 19:00:00,1561346902
2020-09-08 20:00:00,1997663681
2020-09-08 21:00:00,2176152849
2020-09-08 22:00:00,1939194227
2020-09-08 23:00:00,1994588406
2020-09-09 00:00:00,1579402212
2020-09-09 01:00:00,1127346141
2020-09-09 02:00:00,1236310833
2020-09-09 03:00:00,1567777479
2020-09-09 04:00:00,980962043
2020-09-09 05:00:00,715675753
2020-09-09 06:00:00,478906520
2020-09-09 07:00:00,525467530
2020-09-09 08:00:00,973824603
2020-09-09 09:00:00,1888156180
2020-09-09 10:00:00,2148389640
2020-09-09 11:00:00,2792707384
2020-09-09 12:00:00,2493772456
2020-09-09 13:00:00,2997215840
2020-09-09 14:00:00,3392657921
2020-09-09 15:00:00,3325499836
2020-09-09 16:00:00,3033036319
2020-09-09 17:00:00,2618821715
2020-09-09 18:00:00,1986434103
2020-09-09 19:00:00,1645092985
2020-09-09 20:00:00,1896027215
2020-09-09 21:00:00,2191645220
2020-09-09 22:00:00,2538522122
2020-09-09 23:00:00,2298922113
2020-09-10 00:00:00,1686535580
2020-09-10 01:00:00,1046959168
2020-09-10 02:00:00,889298331
2020-09-10 03:00:00,397657025
2020-09-10 04:00:00,335158952
2020-09-10 05:00:00,381201177
2020-09-10 06:00:00,320801457
2020-09-10 07:00:00,460939543
2020-09-10 08:00:00,1062192223
2020-09-10 09:00:00,1845576531
2020-09-10 10:00:00,2561916649
2020-09-10 11:00:00,2924006109
2020-09-10 12:00:00,2712087991
2020-09-10 13:00:00,3069133634
2020-09-10 14:00:00,3482642075
2020-09-10 15:00:00,3078899167
2020-09-10 16:00:00,2946313394
2020-09-10 17:00:00,2595802883
2020-09-10 18:00:00,1754020957
2020-09-10 19:00:00,1687010034
2020-09-10 20:00:00,1791503015
2020-09-10 21:00:00,2625194393
2020-09-10 22:00:00,2864146314
2020-09-10 23:00:00,2664919204
2020-09-11 00:00:00,1966586373
2020-09-11 01:00:00,1292158560
2020-09-11 02:00:00,760333174
2020-09-11 03:00:00,435765323
2020-09-11 04:00:00,209108157
2020-09-11 05:00:00,349002701
2020-09-11 06:00:00,326576116
2020-09-11 07:00:00,445724097
2020-09-11 08:00:00,1154112301
2020-09-11 09:00:00,2443612273
2020-09-11 10:00:00,2494730717
2020-09-11 11:00:00,2747628206
2020-09-11 12:00:00,2572287548
2020-09-11 13:00:00,2531563038
2020-09-11 14:00:00,3002046967
2020-09-11 15:00:00,3050674156
2020-09-11 16:00:00,2804931276
2020-09-11 17:00:00,2183927558
2020-09-11 18:00:00,2079295642
2020-09-11 19:00:00,1842430915
2020-09-11 20:00:00,1954574924
2020-09-11 21:00:00,2344391527
2020-09-11 22:00:00,2336847547
2020-09-11 23:00:00,2454437145
2020-09-12 00:00:00,1670847968
2020-09-12 01:00:00,1102646375
2020-09-12 02:00:00,641553457
2020-09-12 03:00:00,425109230
2020-09-12 04:00:00,368888714
2020-09-12 05:00:00,361924480
2020-09-12 06:00:00,270847279
2020-09-12 07:00:00,442646002
2020-09-12 08:00:00,812944740
2020-09-12 09:00:00,1287477536
2020-09-12 10:00:00,1459538317
2020-09-12 11:00:00,1873917374
2020-09-12 12:00:00,2076435218
2020-09-12 13:00:00,2070734861
2020-09-12 14:00:00,2003651879
2020-09-12 15:00:00,2293153171
2020-09-12 16:00:00,2603543571
2020-09-12 17:00:00,2615233070
2020-09-12 18:00:00,2509007706
2020-09-12 19:00:00,2000178168
2020-09-12 20:00:00,2201548367
2020-09-12 21:00:00,2346000099
2020-09-12 22:00:00,2447684017
2020-09-12 23:00:00,2267323568
2020-09-13 00:00:00,1630472233
2020-09-13 01:00:00,1395769905
2020-09-13 02:00:00,777084289
2020-09-13 03:00:00,521411918
2020-09-13 04:00:00,393349339
2020-09-13 05:00:00,499678519
2020-09-13 06:00:00,518504111
2020-09-13 07:00:00,396465475
2020-09-13 08:00:00,555287678
2020-09-13 09:00:00,742264046
2020-09-13 10:00:00,1111633325
2020-09-13 11:00:00,1327156385
2020-09-13 12:00:00,1767125997
2020-09-13 13:00:00,1829004635
2020-09-13 14:00:00,1922697879
2020-09-13 15:00:00,2154904895
2020-09-13 16:00:00,2115015842
2020-09-13 17:00:00,2053839950
2020-09-13 18:00:00,1945497523
2020-09-13 19:00:00,1892689026
2020-09-13 20:00:00,2506921076
2020-09-13 21:00:00,2416763235
2020-09-13 22:00:00,2658705090
2020-09-13 23:00:00,2740911043
2020-09-14 00:00:00,1804732201
2020-09-14 01:00:00,1116553954
2020-09-14 02:00:00,756767739
2020-09-14 03:00:00,382762163
2020-09-14 04:00:00,263378750
2020-09-14 05:00:00,206543364
2020-09-14 06:00:00,221421233
2020-09-14 07:00:00,645209611
2020-09-14 08:00:00,1434297000
2020-09-14 09:00:00,2348157572
2020-09-14 10:00:00,3077713884
2020-09-14 11:00:00,3405065783
2020-09-14 12:00:00,3035495929
2020-09-14 13:00:00,3074338560
2020-09-14 14:00:00,3329605937
2020-09-14 15:00:00,3197254514
2020-09-14 16:00:00,2886780853
2020-09-14 17:00:00,2680395110
2020-09-14 18:00:00,1993902756
2020-09-14 19:00:00,1692988894
2020-09-14 20:00:00,1727662992
2020-09-14 21:00:00,2015316908
2020-09-14 22:00:00,2212871561
2020-09-14 23:00:00,2653998140
2020-09-15 00:00:00,1369277847
2020-09-15 01:00:00,844442921
2020-09-15 02:00:00,615666132
2020-09-15 03:00:00,334795649
2020-09-15 04:00:00,343298836
2020-09-15 05:00:00,237937671
2020-09-15 06:00:00,154049120
2020-09-15 07:00:00,1277922342
2020-09-15 08:00:00,2329938544
2020-09-15 09:00:00,2262224278
2020-09-15 10:00:00,2246431569
2020-09-15 11:00:00,2493446299
2020-09-15 12:00:00,2548991768
2020-09-15 13:00:00,2844070741
2020-09-15 14:00:00,2891795081
2020-09-15 15:00:00,2886038927
2020-09-15 16:00:00,2898244932
2020-09-15 17:00:00,2376399654
2020-09-15 18:00:00,1806571118
2020-09-15 19:00:00,1470381063
2020-09-15 20:00:00,1663577845
2020-09-15 21:00:00,1967919302
2020-09-15 22:00:00,2191342852
2020-09-15 23:00:00,2129899414
2020-09-16 00:00:00,1420657941
2020-09-16 01:00:00,1041280623
2020-09-16 02:00:00,591188486
2020-09-16 03:00:00,795366579
2020-09-16 04:00:00,967035094
2020-09-16 05:00:00,974758521
2020-09-16 06:00:00,937769983
2020-09-16 07:00:00,674749007
2020-09-16 08:00:00,1207222706
2020-09-16 09:00:00,1729740385
2020-09-16 10:00:00,2392124729
2020-09-16 11:00:00,2800350239
2020-09-16 12:00:00,2484452689
2020-09-16 13:00:00,2947198185
2020-09-16 14:00:00,3095319519
2020-09-16 15:00:00,3006691433
2020-09-16 16:00:00,3081210184
2020-09-16 17:00:00,2623605491
2020-09-16 18:00:00,1688378298
2020-09-16 19:00:00,1403667198
2020-09-16 20:00:00,1610427133
2020-09-16 21:00:00,1988432920
2020-09-16 22:00:00,2323311041
2020-09-16 23:00:00,1871878104
2020-09-17 00:00:00,1385947225
2020-09-17 01:00:00,1015136837
2020-09-17 02:00:00,542866957
2020-09-17 03:00:00,398909865
2020-09-17 04:00:00,297844995
2020-09-17 05:00:00,231977721
2020-09-17 06:00:00,351170348
2020-09-17 07:00:00,448207754
2020-09-17 08:00:00,1050272736
2020-09-17 09:00:00,1983725213
2020-09-17 10:00:00,2171645804
2020-09-17 11:00:00,2577763478
2020-09-17 12:00:00,2526940715
2020-09-17 13:00:00,2620484552
2020-09-17 14:00:00,3578483157
2020-09-17 15:00:00,2827358578
2020-09-17 16:00:00,2674214550
2020-09-17 17:00:00,2433719238
2020-09-17 18:00:00,1732071913
2020-09-17 19:00:00,1556986461
2020-09-17 20:00:00,1787550311
2020-09-17 21:00:00,2418820092
2020-09-17 22:00:00,2866047768
2020-09-17 23:00:00,2663320289
2020-09-18 00:00:00,1930766409
2020-09-18 01:00:00,1191588136
2020-09-18 02:00:00,634596714
2020-09-18 03:00:00,543224090
2020-09-18 04:00:00,310059884
2020-09-18 05:00:00,235142845
2020-09-18 06:00:00,192965410
2020-09-18 07:00:00,379064057
2020-09-18 08:00:00,957075079
2020-09-18 09:00:00,1930769842
2020-09-18 10:00:00,2320828801
2020-09-18 11:00:00,2741984686
2020-09-18 12:00:00,2319543307
2020-09-18 13:00:00,2579012090
2020-09-18 14:00:00,3039476758
2020-09-18 15:00:00,2662627535
2020-09-18 16:00:00,2402824364
2020-09-18 17:00:00,2182869398
2020-09-18 18:00:00,1680088567
2020-09-18 19:00:00,1464943323
2020-09-18 20:00:00,1508714379
2020-09-18 21:00:00,1899200303
2020-09-18 22:00:00,1989954351
2020-09-18 23:00:00,2045064066
2020-09-19 00:00:00,1322079570
2020-09-19 01:00:00,1017344976
2020-09-19 02:00:00,631021840
2020-09-19 03:00:00,478955722
2020-09-19 04:00:00,248937578
2020-09-19 05:00:00,221369913
2020-09-19 06:00:00,375998299
2020-09-19 07:00:00,427357227
2020-09-19 08:00:00,501555076
2020-09-19 09:00:00,1269971042
2020-09-19 10:00:00,1325247311
2020-09-19 11:00:00,1853007959
2020-09-19 12:00:00,1956597321
2020-09-19 13:00:00,1874643966
2020-09-19 14:00:00,2466816695
